id,time,username,post,label,skipstatus,player
720225219571499008,1461039088.7805,spurredontv,"Good luck to @Dele_Alli, nominated for the @PFA Young Player of the Year award! ???????????? #Wizard #Delstroyer #COYS https://t.co/rnSK7njj",,,
720225243915280385,1461030154.5241358,Northantsfans,@SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 and none of them played in the drug tested ECL!,,,
720225263347482624,1461029743.37827,Joejack01,@beewestwood @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Dimi all the way!!! COYI????????,,,
720225271140466689,1461035897.9241016,Vardsthfc,@HKane @Dele_Alli Well deserved! ???????????????????????????????? #COYS,,,
720225299468849152,1461030154.5211296,Iam_awn2,@JaChallinor @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 + N'golo Kante,,,
720225343282368512,1461035897.9200964,Rocechsky,@PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 is this a joke where is bellerin you biased bastards,,,
720225358977622016,1461029734.5142312,rippa777,@SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Ozil!!?? Hahahaha!!?? Vardy all day,,,
720225379391315968,1461029734.5122256,its_jackk_,RT @DomRS10: @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 where's Toby Alderweireld?,,,
720225387456950272,1461035897.915582,TouchOfAlexis,@american_kopite @dele_alli @hkane @jackbutland_one @pfa   He's been shite this season and Martial is more deserving of a nomination,,,
720225403307237376,1461029734.5102232,Papizy,@MesutOzil1088 Or @Mahrez22 #SSNHQ,,,
720225438690361344,1461029734.505267,James_Farren99,@DanDmbooth @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 most assists in the league and chances created...,,,
720225512795336704,1461030154.5111349,UkESN,Pretty sure the winners of @PFA awards this year will be @vardy7 and @Dele_Alli not sure there is too much competition!,,,
720225546559438848,1461029229.0811007,Cristian29252,"@marca @aguerosergiokun Qedate ahí, no juegues más en la selección. Sos un fracaso aca!!",,,
720225584601804801,1461030154.5071135,James_Farren99,"@DanDmbooth @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088  he's about to break a record for assist, pity he has no quality up front..",,,
720225599818698752,1461035897.8873398,RikkyW97,If @HKane wins young player and player of the year @realmadriden don't even think about it ????,,,
720225607704031232,1461029734.478807,TikiTakaMata,@Youngerweireld @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 them Smalling does as well,,,
720225665212096514,1461035893.3555346,American_Kopite,@TouchOfAlexis @Dele_Alli @HKane @JackButland_One @PFA Except he hasn't been shit this season. Has a better GP90 and AP90 than Martial.,,,
720225695075581952,1461029734.465543,Amine2010Ben,@LCFC @PFA @vardy7 @Mahrez22 the three musketeers but mahrez deserve player of years is just magnificent,,,
720225765393108992,1461035893.3475244,GlasgowSpurs,Congratulations @HKane and @Dele_Alli for their PFA Young Player of the Year Nominations &amp; Kane nominated PFA Players' Player of the Yea,,,
720225787899723776,1461030150.9266455,bucksfoxsteve,@daz_brooks @PFA @dimpayet17 @HKane @vardy7 like the thought process could be so many more ????,,,
720225834745864193,1461029734.4511378,ConJLynch7,@Mahrez22 or @vardy7?????????????????? https://t.co/cLWq333sir,,,
720225846246682624,1461035893.3378825,TouchOfAlexis,@american_kopite @dele_alli @hkane @jackbutland_one @pfa Even Bellerín had a chance to be nominated,,,
720225857483194368,1461029734.4450269,tracker1878,@beewestwood @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Leicesters success has been a team effort.,,,
720225926550831104,1461035893.324959,Spurs_THA,.@HKane (??????????????????+????????????????) &amp; @Dele_Alli (????????????????) ???????????? #PFAawards ??? @PFA https://t.co/SHtiwlU6HQ,,,
720225998118260736,1461030150.9176338,chippie77,@paddypower whats the odds on @LCFC finishing mid table next season and @vardy7 scoring less than 10 goals ???,,,
720226005273747457,1461037314.5856836,VOOsport,@RomeluLukaku9 fait partie des nominés pour le titre @PFA de Jeune Joueur de l'Année en Premier League. #PFAawards https://t.co/hS6tJxG194,,,
720226016216670209,1461035893.3149438,fraserevans,@DavidLammy @HKane @eddiemarsan super ash will sort either of them out and Bale should be just about spot on by the time of the Euro's.,,,
720226113310601217,1461029734.4154124,ConnorChilly,@Yanoozai @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 or Eric dier,,,
720226161171648512,1461029734.4116788,ID_ARSENAL,".@MesutOzil1088 dinominasikan bersama @dimpayet17, @HKane, @vardy7, @Mahrez22 &amp; Kante di @PFA Player of The Year. https://t.co/eJoWFgZh7",,,
720226171057782784,1461035893.2916088,akrvm,RT @TouchOfAlexis: @pfa @dele_alli @hkane @jackbutland_one @phil_coutinho @rbarkley20 @romelulukaku9 Coutinho shouldn't be nominated,,,
720226183565197312,1461039080.1655002,GavWilkinson_7,"Hey @Dele_Alli get your suit fitted &amp; your shoes cleaned son, you will be on stage very soon collecting silverware.. https://t.co/r6Dhwx",,,
720226188044734464,1461035893.2886028,Muvaite,"RT @osama_a11: @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho coutinho is there martial is not
Fuck off",,,
720226245515063301,1461029734.4087627,Taters251,"@SkySportsNewsHQ @nurseynia @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 #SSNHQ 
POTY #payet YPOTY #Ali",,,
720226271175819264,1461030150.9106414,DGSAcademy,"Congratulations to our ambassador @vardy7 on his @PFA Player of the Year nomination 
https://t.co/0IlQiX2lTN #lcfc https://t.co/mavE2lc98u",,,
720226277790248960,1461035890.3479178,FUTLordz,@PFA @NotoriousGunner @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 @AnthonyMartial should be in there ffs,,,
720226296886870019,1461029731.675651,ItzTheLewisShow,"@Youngerweireld @SkySportsNewsHQ @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Init, should've gone to Alderwiereld, or even firmino",,,
720226309528555520,1461035890.3449132,TouchOfAlexis,@american_kopite @dele_alli @hkane @jackbutland_one @pfa Still shouldn't get shortlisted,,,
720226326528049152,1461039080.1604936,neilstanness,Player of the year #Kante &amp; Young player @Dele_Alli best CM's in the prem,,,
720226336539832320,1461029731.666563,Jxdams,@SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 #ozil enyday,,,
720226345263984640,1461037314.5766878,greeneyes123123,@Everton @RomeluLukaku9 @RBarkley20 @PFA In other news Martinez is up for manager of the year ???? #MartinezOut #Clueless,,,
720226345804955649,1461035890.3408005,iSACK_HOTTEST,RT @Spurs_THA: .@HKane (??????????????????+????????????????) &amp; @Dele_Alli (????????????????) ???????????? #PFAawards ??? @PFA https://t.,,,
720226354327916545,1461029731.6635568,mufc897,@Mr_Robinsonnn @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 vardys got that,,,
720226371998478336,1461035890.3388011,akrvm,RT @Ortiz_officia1: @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 why is Coutinho there? Alli to win it,,,
720226379523047424,1461037314.5756812,Everton,"Our @PFA Young Player of the Year nominee @RomeluLukaku9

?? 25 goals
???? 6 assists
???? Best seasonal goal haul for #EFC since @GaryLineke",,,
720226394836348928,1461030150.9066362,Jeremaestro,Putting my money either on @dimpayet17 or @vardy7  https://t.co/RwFWu4jLKb,,,
720226415510204416,1461029731.6625552,AFC_AS17,@TheBerbaFlick @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 6 goals and 18 assists. Also has the most chances created.,,,
720226424423116800,1461039080.1584911,DeadlyAlli,@SpursOfficial @Dele_Alli dad,,,
720226425433796608,1461029731.6620526,Khabib1996,"RT @ID_ARSENAL: .@MesutOzil1088 dinominasikan bersama @dimpayet17, @HKane, @vardy7, @Mahrez22 &amp; Kante di @PFA Player of The Year. https:",,,
720226451497357312,1461035890.3337913,John12372,"@American_Kopite @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Martial, Firmino, Zouma, Bellerin?",,,
720226459231641601,1461029731.6600833,Mr_Robinsonnn,@mufc897 @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 cos he's English?,,,
720226472062017536,1461029731.656101,jograno,@LCFC @PFA @vardy7 @Mahrez22 no words! All best,,,
720226486146502656,1461029731.654708,LaChriso,@WestHam_Central @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Alli is in the Young Player of the Year award.,,,
720226522452344832,1461029731.6480882,dodo99927,@_NizaR_ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 ???????? ??????,,,
720226543033782273,1461037314.5636435,BossBarkley,@Everton @PFA @RomeluLukaku9 @GaryLineker love Gary,,,
720226568136757248,1461035890.3267705,LewisHJS98,"lool why the fuck is Barkley there, don't fuck all this season, @Dele_Alli  or @HKane easy https://t.co/p23RdTKrWO",,,
720226572763066369,1461029731.6470876,kedem2134,"RT @dw_sports: The list isn't short of @LCFC players, by the way. @vardy7, Kante &amp; @Mahrez22 are all in it.",,,
720226621395988481,1461035890.3228586,laazarini7,@SpursOfficial @Dele_Alli @HKane @PFA well done Dele and Harry ????????????????????????,,,
720226641033736192,1461030150.8956225,Amine2010Ben,@LCFC @vardy7 Vardy the TGV,,,
720226742489755648,1461039080.1474922,Bonza_Bets,@SpursOfficial @Dele_Alli wtf is it with 'dad' tweets,,,
720226743706116096,1461035890.3098028,John12372,@American_Kopite @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Eriksen as well.,,,
720226765092843520,1461037314.5526354,EFCMatthew,@Everton @PFA @RomeluLukaku9 @GaryLineker It was nice to have him on loan for the last 3 years though,,,
720226790241906689,1461029731.6285267,mufc897,@Mr_Robinsonnn @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 na just for what's he's done he's been outstanding,,,
720226803751763968,1461029731.6265776,jajj1973,@ArsenalFanTV @Mahrez22,,,
720226812157116417,1461039080.1444738,B_Sheedy,@Robbiemcdon Doesn't matter @Dele_Alli is gonna get it anyway,,,
720226813407019008,1461035890.2969337,f1rmino,@___LS3 @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Coutinho has more goals and assists per 90 mins???,,,
720226831249620994,1461035890.2947354,MartialWizardry,@PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 COUTINHO AND BARKLEY OVER FUCKING MARTIAL ARE U KIDDING ME,,,
720226858667753472,1461035890.2927394,Danfudge,"@UnitedStandMUFC @FootyPodDirect @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 

No he hasn't ????",,,
720226893467922433,1461029731.6142685,RishirajDutt,@Mahrez22 one of the best i have seen this season. Hope it stays this way for you and a big fan of you and few of your algerian players.,,,
720226917329346560,1461039080.1424727,Robbiemcdon,@B_Sheedy @Dele_Alli I know but hector deserves a mention,,,
720226931174727681,1461037314.5456285,MatthewKneale1,@Everton @PFA @RomeluLukaku9 @GaryLineker Shame about the rest of the team.,,,
720226952431476736,1461029731.6052196,harrychittock,@LaChriso @WestHam_Central @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 so is Harry Kane...,,,
720226995825688576,1461035887.6354036,LesterMUFC_,@PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Coutinho?! ????,,,
720227006999314432,1461029731.589093,JackWiseman1,@LaChriso @WestHam_Central @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 so is Kane but he's in both,,,
720227021343821824,1461029731.5880914,GregTwomey_,@DazGooner81 @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Harry will get cus he's English - Payet for me,,,
720227043649015808,1461029731.5850685,N_Attamimi,@_NizaR_ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 ????? ????,,,
720227115455660032,1461030148.1251495,DRamful,@SkySportsNewsHQ @vardy7 #SSNHQ Vardy to win,,,
720227151258247168,1461035887.6253412,Loopylouspurs,@SpursOfficial @HKane @PFA Well deserved. Good luck Harry. #OneOfOurOwn,,,
720227169797087232,1461035887.622333,sethy82,"Ok the best finish to this season @Dele_Alli to win young player award,@HKane the player award ???? oh and @SpursOfficial win league too #CO",,,
720227172963602432,1461035887.6213298,hendeeeeeerson,@PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Alli,,,
720227202898530304,1461029731.5632231,damien_hanley,"@PFA @henrywinter @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 ozil, really? Eriksen been far better.",,,
720227253431496705,1461037314.5346105,rwl140172,Good luck to @RBarkley20 and @RomeluLukaku9 on your young player nomination. You have done us proud this season #coyb,,,
720227254291275776,1461037314.532614,JamieMurphy18,@Everton @PFA @RomeluLukaku9 @GaryLineker and were sat in 14th position because use wont sack that shit manager #martinezout,,,
720227289817096192,1461029728.8927946,DazGooner81,@GregTwomey_ @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Where's Vardy from Scotland ????,,,
720227324281667584,1461029728.887307,UrbanTVUganda,"BREAKING: PFA Players' Player of the Year Nominees: @dimpayet17, @HKane @vardy7 @MesutOzil1088,
Kante and @Mahrez22 https://t.co/QIJ9zGHKCY",,,
720227326252986368,1461030148.1151366,davieskristof,@TrueGeordieNUFC i think @vardy7 is still the most important even though mahrez is more skilled,,,
720227327079280640,1461030148.1141355,Mohmadridi6,@PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 kante,,,
720227332519247872,1461035887.6073086,Dennis_Marika,If Spurs win the league. @HKane should win both awards! If not then I fancy either vardy or mahres #playerOfTheYear,,,
720227346100432897,1461030148.113134,jakelang98,"Has to be @vardy7, surely? https://t.co/GM9RIddmj0",,,
720227393697411072,1461029728.8782804,MLoiudice,@PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 #VoteÖzil,,,
720227464589369344,1461035887.5953085,Reeynaldi14,@ESPNFC @MelodyUnited @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 martial?,,,
720227465885519872,1461029728.8742936,TrendsLondon,"Riyad Mahrez, @mahrez22 is now trending in #London https://t.co/K1m5a2DSnm",,,
720227468955754496,1461035887.5942972,michaelpheelz,"PFA Players’ Player of the Year 2016 nominee: @HKane, @SpursOfficial. #PFAawards https://t.co/8Vy4CW7lpk""",,,
720227531186696192,1461029728.8660884,ryanlcfc97,Congratulations to @vardy7 @Mahrez22 and Kante on being nominated for the @PFA player of the year award #LCFC,,,
720227551910699008,1461035884.493742,TommyLaostar,@Sturribe15 @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 alli jpense,,,
720227554796433408,1461029728.8650894,ChelseaGSW,@HarsherFails @MartinLipton @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 https://t.co/hqzdpAsMRp,,,
720227597922275328,1461035884.4907384,American_Kopite,@TouchOfAlexis @Dele_Alli @HKane @JackButland_One @PFA Bellerin and Dier should have been on there. Won't argue that.,,,
720227625222934528,1461029728.8558314,GregTwomey_,@DazGooner81 @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Kane has been better,,,
720227649285726208,1461029229.0591805,jordivb1950,@marca @aguerosergiokun aguer abeis pasado de milagro pero no os preocupéis os tocará el barça y ya estáis eliminados,,,
720227650267148289,1461037892.697647,cesarefl70,Epa oye tu @manaoficial es contigo tarifado arrastrado esto es en Mexico no en VZLA dale un SOS allí pues https://t.co/1bP1bE0x9a,,,
720227661725974529,1461029728.8527355,allfooti,"Official @PFA Players' Player of the Year award Nominees: @dimpayet17, @HKane, @vardy7, @MesutOzil1088, N'Golo Kante and @Mahrez22 #allfooti",,,
720227672509530112,1461039080.127462,maxisbossLAD,Congrats @Dele_Alli on PFA young player of the year nomination! #COYS,,,
720227697214033920,1461029728.8499882,howard_cal,"@SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 
De Bruyne",,,
720227701789978624,1461035884.4807758,BradleyHodson19,@John12372 @American_Kopite @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Zouma ????????????????????????,,,
720227754252177409,1461035884.4799404,___LS3,@f1rmino @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 alright pal,,,
720227848292802560,1461037311.9780755,lewevans90,@Everton @PFA @RomeluLukaku9 @GaryLineker pity he is going cause our manager is shit,,,
720227861270028288,1461029728.8357625,Jenny__fairy,@BBCSporf &gt; It's @Mahrez22 for me.,,,
720227890638536705,1461029728.8326476,Jeremymillees,Definitely @Mahrez22  https://t.co/1OgdK4ToNm,,,
720227922817232896,1461029728.8293324,danhector94,@kiran_p21 @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 And payet,,,
720228012227170304,1461039076.4047835,DierStraits_,@PFA @Dele_Alli @SpursOfficial #COYS https://t.co/vUkqdar6L0,,,
720228063515131904,1461029728.8199654,Nevermind5252,@_MJK8 @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 ???? ? ??? ????? ??? ??????? ?????,,,
720228078040064000,1461035884.464743,MrPaulSkinback,"Congrats on your well deserved nominations @Dele_Alli &amp; @HKane - Dele, you're a cert. Harry, 2 hat-tricks should clinch it for you #COYS",,,
720228088676749313,1461039076.4027948,grahams_xwing,@SpursOfficial @Dele_Alli you guys missed nutmegs and comedy waves.,,,
720228113720991745,1461029728.8169591,MerYem_251,"Follow ?????
? @MimouDjeffal
? https://t.co/bkMKSVedMS
Listen ?????
https://t.co/yehqLy7TYO
@SaphirOfficiel 
@nabilbentaleb42 
@Mahrez22",,,
720228142804246529,1461029728.8159578,DazGooner81,@GregTwomey_ @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 Vardy should win over breaking record &amp; winning l,,,
720228146105200640,1461035884.4576848,MDarlington1968,@mufc_fan_saf @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Definitely in front of Barkley,,,
720228149511000066,1461035884.4556966,SammieNeshuku,@John12372 @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 injustice to some players,,,
720228153617158144,1461037311.9680314,Chappy260,@Everton @PFA @RomeluLukaku9 @GaryLineker Funes Mori had a great few games.,,,
720228186769006596,1461037311.9660351,Middleton2010,RT @JamieMurphy18: @Everton @PFA @RomeluLukaku9 @GaryLineker and were sat in 14th position because use wont sack that shit manager #martine…,,,
720228217634865152,1461029728.8119352,be6de14ae6ca46b,RT @souhabia_dz: @Mahrez22. #PFAawards https://t.co/0GZLBIRG0F,,,
720228221367791620,1461035884.452693,CenkSosaa,@PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Explain how @AnthonyMartial ain't a Nominee ??,,,
720228264686575616,1461029728.8079715,RyWard7,@SkySportsNewsHQ @_hayche1_ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 how is Ozil even listed the rest are understandable,,,
720228266880184320,1461037311.9650247,Middleton2010,RT @greeneyes123123: @Everton @RomeluLukaku9 @RBarkley20 @PFA In other news Martinez is up for manager of the year ???? #MartinezOut #Cluele,,,
720228300354822144,1461029728.805972,laceyaross,if @Mahrez22 doesn't win PFA PotY then wtf is life,,,
720228307883704320,1461029728.80497,kopmac,@PFA @henrywinter @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 but why no @D_DeGea who has kept @ManUtd up this season?,,,
720228322723110912,1461029728.8039665,channels_sports,"@ighalojude, @RomeluLukaku9 missing from @PFA player of the year nominees. @HKane, @dimpayet17, @MesutOzil1088, @Mahrez22, @vardy7, kante in",,,
720228346739744772,1461037311.9630318,_mortonn,@Everton @PFA @RomeluLukaku9 @GaryLineker 14th??,,,
720228364762669056,1461029728.8029757,GregTwomey_,@DazGooner81 @SkySportsNewsHQ @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 I wouldn't admit it either if I followed Arsenal,,,
720228411671724032,1461035884.4438672,SammieNeshuku,@American_Kopite @John12372 @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 Bellerin,,,
720228435075997696,1461035884.4408395,SammieNeshuku,RT @TouchOfAlexis: @american_kopite @dele_alli @hkane @jackbutland_one @pfa   He's been shite this season and Martial is more deserving of…,,,
720228488633061376,1461037311.961347,WafflesxTodos,La @PFA nominó a @RomeluLukaku9 para el premio a mejor jugador joven de la temporada en Inglaterra. https://t.co/bao5XrYoV3,,,
720228517636620288,1461037311.9601336,CorinxYZ,@Everton @PFA @RomeluLukaku9 @GaryLineker yet we will finish in the bottom half of the table,,,
720228535185588225,1461035881.4301643,Raiden_Mufc,@funnellboi @John12372 @PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 De Bruyne shits on Coutinho easy,,,
720228624415256576,1461029726.1650312,kirundaali,I go wiz #vady tho @Mahrez22 is abeter choice @josephswtjose @joel_kaiTA7 @KhalilRamah @mubaraqabdall @AshrafMuwonge https://t.co/4Y2tyDnUXV,,,
720228637593747457,1461035881.4214585,moosecatear,RT @GlasgowSpurs: Congratulations @HKane and @Dele_Alli for their PFA Young Player of the Year Nominations &amp; Kane nominated PFA Players',,,
720228654396022784,1461035881.4202585,FosuMxnsah,"@PFA @Dele_Alli @HKane @JackButland_One @Phil_Coutinho @RomeluLukaku9 @RBarkley20 even Barkley, great player, shouldn't be nominated tho.",,,
720228734972928000,1461029726.158725,Jenny__fairy,@SuperSportTV &gt; It's got to be @Mahrez22,,,
720228758104502273,1461030145.223778,_NizaR_,?????? ????? ?? @vardy7 ????? ????? ???? ???? ? ????? ???? ???? ??? ??????? @HKane,,,
720228791201722368,1461030145.222777,OCuilleanain,Tough one to call but I think it has to be Fantastic Mr Fox @vardy7 https://t.co/X8Xg1MlqeU,,,
720228824441610240,1461035881.4132485,SpursOfficial,What have been your favourite moments from @Dele_Alli and @HKane's seasons so far? Tweet us now and we'll RT! https://t.co/usljnmoyMB,,,
720228828048728065,1461037311.9520414,Ems_Mov,"@Everton @RomeluLukaku9 @RBarkley20 @PFA Ever since he said he felt like he could score in every game, Barkley has been utter shite!",,,
720228857236832256,1461029726.154734,DzonAFC,@Mahrez22  / @MesutOzil1088 https://t.co/azxLRrE4Ia,,,
720228879076564992,1461030145.221775,FLPowerRankings,"@vardy7 Leicester have opened the scoring in 85.7% of their league games in 2016, the best record of any team in England #FLPR",,,
720228880439750657,1461029726.1523516,AdamWK5haw,@LiverpoolPulSe @RobDaBank8 @PFA @ed_aarons @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 8 goals 25 games...,,,
720228886500483072,1461035881.409166,sophiejlsfan,RT @SpursOfficial: What have been your favourite moments from @Dele_Alli and @HKane's seasons so far? Tweet us now and we'll RT! https://t.…,,,
720228891571458048,1461035881.4072506,abijxyne,@SpursOfficial @Dele_Alli @HKane um when they did a goal,,,
720228898475261952,1461029726.1512742,fabien13000,@vincentduluc @PFA @dimpayet17 @HKane @vardy7 @MesutOzil1088 @Mahrez22 mdr sa rage de la défaite d'hier ????????,,,
720228997443883009,1461035881.4022467,leftfooteddrive,@OziLogic @PFA @Dele_Alli @HKane @JackButland_One this is the best I've seen. Most people navako Alli...,,,
720228998471675904,1461035881.4012456,abijxyne,@SpursOfficial @Dele_Alli @HKane (rt me my avi needs acknowledgement),,,
720229018851807233,1461035881.3992429,AlliandWinks,@SpursOfficial @Dele_Alli @HKane got to be Alli's moment of genius against palace! Unreal goal and skill from him! #COYS,,,
720229030402908161,1461035881.3972404,TomHaglund,@SpursOfficial @Dele_Alli @HKane Kane's goal against Arsenal at home and Dele's wondergoal at Palace,,,
720229039575838720,1461030145.2187712,iTchicha,"@_NizaR_ @vardy7 @HKane 
????? ?? ???? ???? ???? ???? ???? ???? ?",,,
720229069510414336,1461029229.050428,ibayofifa,"?????? ??? ?????? ??????? ? @Ibra_official @aguerosergiokun 
???? ? ???? @Kaz_Mnc https://t.co/wstFE6xHpz",,,
720229108408565760,1461037311.944028,TrendsLiverpool,"R.Lukaku Bolingoli10, @romelulukaku9 is now trending in #Liverpool https://t.co/49a6lxRqxb",,,
720229115924758528,1461035881.392234,ConnorHair18,@SpursOfficial @Dele_Alli @HKane it's got to be @Dele_Alli goal against crystal palace what a goal!!!,,,
720229145570054144,1461035881.3892307,rapharris_,@SpursOfficial @Dele_Alli @HKane Dele's goal vs Crystal Palace and Kane's screamer at home vs Arsenal! Fully coys,,,
720229191292026880,1461031851.137841,khaled1144,"@_NizaR_ @vardy7 @HKane 

????? ????? ??????",,,
720229232224374784,1461035881.3862355,AaronO13,@SpursOfficial @Dele_Alli @HKane Dele's nutmegs!,,,
720229255171481600,1461035881.385225,Spursgirl8,@SpursOfficial @Dele_Alli @HKane Alli's amazing goal v C Palace away and Kane's awesome goal v Arsenal at home,,,
720229260657606656,1461029726.1310742,Bianconero_0,@Mahrez22 peut-il etre le  meilleur joueurr #PL this year ? https://t.co/EqEkvlR7Hq,,,
720229272363921408,1461035881.3822215,OrangeEddie1000,@SpursOfficial @Dele_Alli @HKane That backheel assist from Dele to Kane that set up his bending screamer goal against Arsenal !! #COYS,,,
720229281931112450,1461035881.3812208,Vardsthfc,@SpursOfficial @Dele_Alli goal against Palace and @HKane penalty v City. Two incredibly important goals! #COYS,,,
720229316794179585,1461029726.1251087,lucy_luta,@Mahrez22 winning this  https://t.co/uk4n6ggMHN,,,
720229351988535297,1461035881.377222,Dan__COYS,@SpursOfficial @Dele_Alli @HKane Kane vs Arsenal at home and Alli against Palace away #worldies,,,
720229374193221633,1461030142.2630832,ChefSteveDurham,#Congratulations @vardy7 #rolemodel https://t.co/QybofQDOLg,,,
720229382942519298,1461035881.3741946,CookPassTim,@SpursOfficial @Dele_Alli @HKane https://t.co/v28f7nkNcv,,,
720229387740803073,1461029726.1226056,MichaelWMazalla,@Mahrez22  https://t.co/DS37shAu4r,,,
720229389049442304,1461030142.262084,OriginalJames_t,"PFA &amp; Young PFA players have to be @vardy7 and 
@Dele_Alli both been fantastic and finally both English #3lions #premierleague #bpl",,,
720229434901463040,1461039076.383082,SpursKediri,@SpursOfficial @Dele_Alli Dele's magic against Crystal Palace,,,
720229453092233216,1461035878.258255,Dal83C,"@SpursOfficial @Dele_Alli @HKane Dele at Palace, Kane at home to the scum! #COYS",,,
720229454501556224,1461035878.2572534,DomRS10,@SpursOfficial @Dele_Alli @HKane Kane's goal against Arsenal. Best 13 minutes of my life tbh,,,
720229462206320640,1461035878.2552373,BradPitt_Yido,@HKane for Player of the year and @Dele_Alli for Young player of the year #yids,,,
720229463850663936,1461039076.3810804,COYS64,@Nikhil_Saglani @AlderweireldTob @Dele_Alli totally agree ????,,,
